id,ativo,possui_variacoes,marca,codigo_erp,ncm,nome,buscavel,produto_digital,categorias,colecoes,filtros,variacoes,selos,slug,video,descricao,meses_de_garantia,frete_customizado,valor_do_frete,especificacoes,medidas,valor_de_presente,categoria_google,seo_titulo_pagina,seo_descricao,seo_palavras_chave,link_canonico,termos_de_busca,link_produto,link_foto_principal
40960163,sim,nao,JOHN DEERE,,,Braço Plataforma Bucha Para Colheitadeira John Deere Dq00195,sim,nao,"JOHN DEERE;JOHN DEERE COLHEITADEIRA;Peças para Colheitadeira New Holland, Case, John Deere e Mais | Ingafe;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos",PRODUTOS;JOHN DEERE;COLHEITADEIRA,,,COMPRA GARANTIDA MERCADO PAGO,braco-plataforma-bucha-para-colheitadeira-john-deere-dq00195,,"<p>O Braço da Plataforma  Ref. DQ00195 é a escolha ideal para garantir o desempenho e a durabilidade da sua colheitadeira John Deere. Fabricado com materiais de alta resistência, este braço é responsável pela articulação e sustentação da plataforma de corte, assegurando um funcionamento estável mesmo em condições severas de trabalho.</p><p><br /></p><p> Especificações Técnicas:</p><p> Marca: Incoparts</p><p> Referência Original: DQ00195</p><p> Aplicação: Colheitadeiras John Deere (ver modelos abaixo)</p><p> Material: Aço de alta resistência com acabamento protetivo</p><p><br /></p><p> Diferenciais:</p><p> Fabricação nacional com padrão de qualidade</p><p> Alta durabilidade e resistência a impacto</p><p> Excelente custo-benefício</p><p> Garantia de 90 dias contra defeitos de fabricação</p><p><br /></p><p> Envio Imediato e Frete Grátis</p><p> Produto à pronta entrega com despacho rápido</p><p> Frete grátis para diversas regiões do Brasil</p><p> Embalado com segurança para evitar danos no transporte</p><p><br /></p><p>A Braco Plataforma com Bucha Colheitadeira J.D. REF:DQ00195  é a solução ideal para quem busca eficiência e durabilidade em suas operações agrícolas. Projetada especificamente para o modelo JOHN DEERE DQ00195, esta peça garante um desempenho superior, contribuindo para a produtividade do seu maquinário.</p><p><br /></p><p>Com um design robusto e materiais de alta qualidade, a Braco Plataforma oferece resistência ao desgaste e uma longa vida útil, mesmo em condições de trabalho exigentes. Sua instalação é simples, permitindo que você retome suas atividades rapidamente, sem complicações.</p><p><br /></p><p>Este produto é essencial para agricultores que valorizam a performance e a confiabilidade de suas colheitadeiras. Invista na Braco Plataforma e experimente a diferença que uma peça de qualidade pode fazer no seu dia a dia no campo.</p>",3,nao,0,,,0,,Braço Plataforma Bucha Para Colheitadeira John Deere Dq00195,,,,,https://www.ingafert.com.br/braco-plataforma-bucha-para-colheitadeira-john-deere-dq00195/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/braco-plataforma-bucha-para-colheitadeira-john-deere-dq00195-6845bd521d445-medium.jpg
40960192,sim,nao,Incoparts,,,Acionador Mecanismo Corte S600 Para John Deere De19294,sim,nao,"JOHN DEERE;JOHN DEERE COLHEITADEIRA;Peças para Colheitadeira New Holland, Case, John Deere e Mais | Ingafe;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos",JOHN DEERE,,,COMPRA GARANTIDA MERCADO PAGO,acionador-mecanismo-corte-s600-para-john-deere-de19294,,"<p>Acionador do Mecanismo de Corte John Deere DE19294   Incoparts</p><p>Descrição:</p><p>O Acionador do Mecanismo de Corte DE19294 da Incoparts é uma peça essencial para o funcionamento eficiente da sua colheitadeira John Deere. Fabricado em aço de alta resistência, este acionador garante durabilidade e desempenho superior nas operações agrícolas.</p><p><br /></p><p>Compatibilidade:</p><p>Compatível com colheitadeiras John Deere das séries 600 e 700.</p><p><br /></p><p>Especificações Técnicas:</p><p>   Marca: Incoparts</p><p>   Referência Original: DE19294</p><p>   Material: Aço de alta resistência</p><p>   Peso: 1,05 kg</p><p>   Dimensões: 85 mm (comprimento) x 71 mm (largura) x 61 mm (altura)</p><p>   Diâmetro externo: 52 mm</p><p>   Diâmetro dos furos de montagem: 13 mm</p><p>   Distância entre furos de montagem: 55 mm</p><p><br /></p><p>Aplicação:</p><p>Este acionador é responsável por transmitir o movimento necessário para o funcionamento da barra de corte da colheitadeira, assegurando uma colheita eficiente e sem interrupções.</p><p><br /></p><p>Garantia:</p><p>90 dias contra defeitos de fabricação.</p><p><br /></p><p>Observações:</p><p>Recomendamos a instalação por um profissional especializado para garantir o correto funcionamento da peça.</p><p>Envio:</p><p>Produto à pronta entrega com envio imediato e frete grátis para todo o Brasil.</p>",3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/acionador-mecanismo-corte-s600-para-john-deere-de19294/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/acionador-mecanismo-corte-s600-para-john-deere-de19294-6845bef396ee9-medium.jpg
40960225,sim,nao,Incoparts,,,Braço Garfo Acionador Caixa Faca 825270 Para New Holland 17-20,sim,nao,NEW HOLLAND;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,PRODUTOS,,,COMPRA GARANTIDA MERCADO PAGO,braco-garfo-acionador-caixa-faca-825270-para-new-holland-17-20-p,,"<p>Braço Acionador Caixa Faca 825270 VV para Plataformas New Holland 17-20 Pés</p><p><br /></p><p>Descrição:</p><p>O Braço Acionador de Caixa de Faca 825270  é uma peça essencial para o funcionamento eficiente da sua colheitadeira New Holland. Fabricado em aço de alta resistência, este braço garante durabilidade e desempenho superior nas operações agrícolas.</p><p><br /></p><p>Compatibilidade:</p><p>Compatível com plataformas New Holland das séries 72C, 74C e Superflex, nos tamanhos de 17, 19 e 20 pés.</p><p><br /></p><p>Especificações Técnicas:</p><p> Marca: Incoparts</p><p> Referência Original: 825270 / 0077-00</p><p> Material: Aço de alta resistência</p><p> Peso: 1,2 kg</p><p> Dimensões: 85 mm (comprimento) x 71 mm (largura) x 61 mm (altura)</p><p> Diâmetro externo: 52 mm</p><p> Diâmetro dos furos de montagem: 13 mm</p><p> Distância entre furos de montagem: 55 mm</p><p><br /></p><p>Aplicação:</p><p>Este braço é responsável por transmitir o movimento necessário para o funcionamento da barra de corte da colheitadeira, assegurando uma colheita eficiente e sem interrupções.</p><p><br /></p><p>Garantia:</p><p>90 dias contra defeitos de fabricação.</p><p><br /></p><p>Observações:</p><p>Recomendamos a instalação por um profissional especializado para garantir o correto funcionamento da peça.</p><p><br /></p><p>Envio:</p><p>Produto à pronta entrega com envio imediato e frete grátis para todo o Brasil.</p>",3,nao,0,,,0,,Braço Garfo Acionador Caixa Faca 825270 Para New Holland 17-20,,,,,https://www.ingafert.com.br/braco-garfo-acionador-caixa-faca-825270-para-new-holland-17-20-p/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/braco-garfo-acionador-caixa-faca-825270-para-new-holland-17-20-p-6845c197ac56b-medium.jpg
40963125,sim,nao,Incoparts,,,"Bucha De Suspensão Tc59 De  Aço Para New Holland ref: 445956,84077841",sim,nao,"NEW HOLLAND;NEW HOLLAND > COLHEITADEIRA;Peças para Colheitadeira New Holland, Case, John Deere e Mais | Ingafe;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos",PRODUTOS,,,COMPRA GARANTIDA MERCADO PAGO,bucha-de-suspensao-de-aco-para-new-holland-ref-44595684077841,,"<p>A Bucha Entalhada Aço Colheitadeira New Holland REF:84077841 CNH,REF:84098598CNH  é a solução ideal para quem busca qualidade e durabilidade em peças para veículos agrícolas. Fabricada em aço resistente, esta bucha de controle de suspensão garante um desempenho superior, proporcionando estabilidade e segurança durante a operação.</p><p><br /></p><p>Com o número de peça 445956 >84077841, esta bucha é projetada especificamente para colheitadeiras New Holland, assegurando um encaixe perfeito e funcionalidade otimizada. A sua construção robusta é essencial para suportar as exigências do trabalho no campo, contribuindo para a eficiência das máquinas agrícolas.</p><p><br /></p><p>A escolha da bucha correta é fundamental para manter a performance do seu equipamento. Invista na Bucha Entalhada Aço Colheitadeira New Holland 84077841 CNH e experimente a diferença que uma peça de qualidade pode fazer na sua colheita.</p>",3,nao,0,,,0,,"Bucha De Suspensão Tc59 De  Aço Para New Holland ref: 445956&amp;,84077841",,,,,https://www.ingafert.com.br/bucha-de-suspensao-de-aco-para-new-holland-ref-44595684077841/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/bucha-de-suspensao-de-aco-para-new-holland-ref-445956gt84077841-6845c4345f079-medium.jpg
40972239,sim,nao,Incoparts,,,Cj Sulcador Adubo Reto Desarme Auto Premier Para Planti Center REF: 301044-030104,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,Peças Para Planti Center;Peças Agrícolas em destaque,,,COMPRA GARANTIDA MERCADO PAGO,cj-sulcador-adubo-reto-desarme-auto-premier-planti-center-301044030104,,"<p>Compatibilidade Garantida</p><p>Dúvida se a peça serve na sua máquina</p><p>Fale com um especialista no WhatsApp antes de comprar.</p><p><br /></p><p><br /></p><p>O CJ SULCADOR ADUBO RETO DESARME AUTO PREMIER 301044 030104 é uma solução eficiente para quem busca otimizar o processo de plantio e adubação. , este equipamento é projetado para oferecer alta performance e durabilidade, atendendo às necessidades de agricultores e profissionais do setor agrícola.</p><p>O modelo PLANTADEIRA PLANTI CENTER REF: 301044 030104 >30.104-4 destaca-se pela sua facilidade de uso e manutenção. Sua construção robusta garante resistência em diferentes condições de trabalho, permitindo que você realize suas atividades com confiança e eficiência.</p><p><br /></p><p>Ideal para quem busca produtividade, este sulcador é compatível com diversas máquinas agrícolas, facilitando a integração em sua operação. Com um design que prioriza a ergonomia e a funcionalidade, ele proporciona uma experiência de uso superior, tornando o trabalho no campo mais ágil e menos cansativo.</p><p><br /></p><p>Invista em tecnologia e qualidade para suas atividades agrícolas com o CJ SULCADOR ADUBO RETO DESARME AUTO PREMIER. A escolha certa para quem deseja resultados excepcionais e um cultivo mais eficiente.</p>",3,nao,0,,,0,,Cj Sulcador Adubo Reto Desarme Auto Premier Para Planti Center,,,,"Sulcador Adubo, planti center, peças agricolas",https://www.ingafert.com.br/cj-sulcador-adubo-reto-desarme-auto-premier-planti-center-301044030104/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cj-sulcador-adubo-reto-desarme-auto-premier-planti-center-301044gt030104-68471168a3495-medium.jpg
40972421,sim,nao,Incoparts,,,Sulcador Adubo Sistema Desarme Auto Para Planti Center REF: 322997,sim,nao,Peças para Plantadeira;PLANTADEIRA;PLANTI CENTER;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,Peças Para Planti Center,,,COMPRA GARANTIDA MERCADO PAGO,sulcador-adubo-sistema-desarme-auto-para-planti-center-ref-322997,,"<p>CONJUNTO SULCADOR ADUBO SISTEMA - DESARME AUTOMATICO</p><p>REF:322997 >270599 >032299</p><p><br /></p><p>O CJ SULCADOR ADUBO SISTEMA DESARME AUTO PLANTI CENTER 322997 é uma solução inovadora para o manejo eficiente de culturas. este modelo é ideal para agricultores que buscam otimizar a aplicação de adubo, garantindo uma distribuição uniforme e precisa.</p><p><br /></p><p>Com um design robusto e funcional, o Planti Center 322997 é projetado para facilitar o trabalho no campo, aumentando a produtividade e reduzindo o desperdício de insumos. Sua tecnologia avançada permite um desarme automático, proporcionando maior praticidade e agilidade nas operações agrícolas.</p><p><br /></p><p>Este sulcador é compatível com diversas máquinas, tornando-se uma adição valiosa ao seu equipamento agrícola. A sua construção de alta qualidade assegura durabilidade e resistência, mesmo nas condições mais exigentes do campo.</p><p><br /></p><p>Invista em tecnologia e eficiência para suas lavouras com o CJ SULCADOR ADUBO SISTEMA DESARME AUTO PLANTI CENTER 322997. Transforme a maneira como você cultiva e colhe, garantindo resultados superiores e uma experiência de trabalho mais satisfatória.</p>",3,nao,0,,,0,,Sulcador Adubo Sistema Desarme Auto Para Planti Center REF: 322997,,,,,https://www.ingafert.com.br/sulcador-adubo-sistema-desarme-auto-para-planti-center-ref-322997/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/sulcador-adubo-sistema-desarme-auto-para-planti-center-ref-322997-684713fb7e90d-medium.jpg
40972444,sim,nao,Incoparts,,,Engrenagem Superior Para John Deere REF:H227474,sim,nao,JOHN DEERE;JOHN DEERE COLHEITADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,JOHN DEERE,,,COMPRA GARANTIDA MERCADO PAGO,engrenagem-superior-para-john-deere-refh227474,,"<p>A Engrenagem Eixo Superior Para Colheitadeira John Deere H227474 é um componente essencial para garantir o desempenho ideal de sua máquina agrícola. esta engrenagem é projetada para atender às exigências do setor, proporcionando durabilidade e eficiência nas operações de colheita.</p><p><br /></p><p>Com o número de peça H227474 HXE123463, esta engrenagem é compatível com diversos modelos de colheitadeiras John Deere, assegurando uma instalação precisa e funcional. Sua origem no Brasil garante um produto de qualidade, desenvolvido com tecnologia avançada e rigorosos padrões de fabricação.</p><p><br /></p><p>Ideal para agricultores que buscam maximizar a produtividade, a Engrenagem Eixo Superior é uma escolha inteligente para manter sua colheitadeira em perfeito estado. Invista na performance de sua máquina e experimente a confiabilidade que a INCOPARTS oferece.</p>",3,nao,0,,,0,,Engrenagem Superior Para John Deere REF:H227474,,,,,https://www.ingafert.com.br/engrenagem-superior-para-john-deere-refh227474/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/engrenagem-superior-para-john-deere-refh227474-68471519a55ff-medium.jpg
40972499,sim,nao,Incoparts,,,Palheta Esquerda Maior Para Distribuidor Jan Calcário REF:24504601,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,Peças para Maquinarios JAN,,,COMPRA GARANTIDA MERCADO PAGO,palheta-esquerda-para-distribuidor-jan-calcario-ref24504601,,<p>PALHETA MAIOR LADO ESQUERDA DO DISCO DISTRIBUIDOR LANCER JAN </p><p><br /></p><p>COD: 24504601 - ESQUERDA</p><p><br /></p><p>MEDIDAS: </p><p>39 CM DE COMPRIMENTO </p><p>3.3 MM ESPESSURA DA CHAPA</p><p><br /></p><p>APLICACAO: </p><p><br /></p><p>LANCER JAN </p><p>MAXMUS </p><p>MULTIUSO 12000</p><p>DISTRIBUIDOR JAN </p><p>CALCARIO</p>,3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/palheta-esquerda-para-distribuidor-jan-calcario-ref24504601/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/palheta-esquerda-para-distribuidor-jan-calcario-ref24504601-684717241d7eb-medium.jpg
40972536,sim,nao,Incoparts,,,Palheta Calcario Menor Esquerda Para Implemento Jan Ref:24504602,sim,nao,JAN;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,Peças para Maquinarios JAN,,,COMPRA GARANTIDA MERCADO PAGO,palheta-calcario-menor-para-implemento-jan-ref24504602,,<p>PALHETA MENOR LADO ESQUERDO DO DISCO DISTRIBUIDOR LANCER JAN</p><p>COD: 24504602 - ESQUERDO</p><p><br /></p><p>MEDIDAS:</p><p>29 CM DE COMPRIMENTO</p><p>3.3 MM ESPESSURA DA CHAPA</p><p><br /></p><p>APLICAÇÃO:</p><p><br /></p><p>LANCER JAN</p><p>MAXMUS</p><p>MULTIUSO 12000</p><p>DISTRIBUIDOR JAN</p><p>CALCARIO</p>,3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/palheta-calcario-menor-para-implemento-jan-ref24504602/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/palheta-calcario-menor-para-implemento-jan-ref24504602-68471844cd538-medium.jpg
40972795,sim,nao,Incoparts,,,Cone Para John Deere Ref: H205206-AH208554-AH228819,sim,nao,JOHN DEERE;JOHN DEERE COLHEITADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,cone-para-john-deere-ref-h205206-ah208554-ah228819,,"<p>1 PEÇA Dente de Separação Colheitadeira John Deere, modelo Separador de Cone Para John Deere Ref: H205206-AH208554-AH228819 é um componente essencial para garantir a eficiência e a performance das suas operações agrícolas.  este item é projetado para atender às exigências das colheitadeiras John Deere, proporcionando um desempenho superior e durabilidade.</p><p><br /></p><p>Com um design robusto e materiais de alta qualidade, o dente de separação assegura uma colheita mais precisa e eficaz, minimizando perdas e maximizando a produtividade. Sua instalação é simples, permitindo que você retome suas atividades rapidamente e com confiança.</p><p><br /></p><p>Ideal para agricultores que buscam otimizar suas máquinas e melhorar a qualidade do trabalho no campo, este produto é uma escolha inteligente para quem valoriza a eficiência. Invista na qualidade e na performance da sua colheitadeira com o Dente de Separação Colheitadeira John Deere.</p>",3,nao,0,,,0,,Cone Para John Deere Ref: H205206-AH208554-AH228819,,,,,https://www.ingafert.com.br/cone-para-john-deere-ref-h205206-ah208554-ah228819/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cone-para-john-deere-ref-h205206-ah208554-ah228819-68471c0471ae0-medium.jpg
41081812,sim,nao,Incoparts,,,Talhadeira Sulcador Para Plantadeira John Deere KK13478,sim,nao,JOHN DEERE;Peças para Plantadeira;PLANTADEIRA;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,PLANTADEIRAS,,,COMPRA GARANTIDA MERCADO PAGO,talhadeira-sulcador-para-plantadeira-john-deere-kk13478,,"<p>A Haste Talhadeira Sulcador é uma peça de reposição de alta qualidade, projetada para garantir o desempenho ideal de seu sulcador em operações agrícolas. Compatível com os modelos CQ57286 e CQ65160, esta haste oferece durabilidade e resistência, essenciais para o trabalho pesado no campo.</p><p>Fabricada com materiais de alta resistência, esta peça assegura uma excelente performance no processo de abertura de sulcos para o plantio, contribuindo para um manejo mais eficiente e preciso. Ideal para quem busca qualidade e robustez em peças de reposição, a haste talhadeira sulcador é a escolha certa para manter sua máquina funcionando perfeitamente.</p><p><strong>Características:</strong></p><p>Compatibilidade:CQ57286 / CQ65160</p><p>Função: Sulco para plantio</p><p>Uso: Peça de reposição para sulcadores agrícolas</p><p>Qualidade garantida: Ideal para operações exigentes no campo</p>",3,nao,0,,,0,,Talhadeira Sulcador Para Plantadeira John Deere KK13478,,,,,https://www.ingafert.com.br/talhadeira-sulcador-para-plantadeira-john-deere-kk13478/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/talhadeira-sulcador-para-plantadeira-john-deere-kk13478-68517ef11e85e-medium.png
41082836,sim,nao,Incoparts,,,Cubo do disco de corte para John Deere REF: CQ75243,sim,nao,JOHN DEERE;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,JOHN DEERE,,,COMPRA GARANTIDA MERCADO PAGO,cubo-do-disco-de-corte-para-john-deere-ref-cq75243,,"<p><strong>Especificações do produto:</strong></p><p>Cubo do disco de corte para plantadeiras john deere modelos: 1100, 2109, 2113, 2115, 2117, 2122, 2126, 2130, 2134.</p><p> </p><p><strong>APLICAÇÃO DA PEÇA </strong></p><p><strong>Garantia:</strong> 3 meses após o uso da peça</p>",3,sim,0,,,0,,Cubo do disco de corte para John Deere REF: CQ75243,,,,,https://www.ingafert.com.br/cubo-do-disco-de-corte-para-john-deere-ref-cq75243/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/cubo-do-disco-de-corte-para-john-deere-ref-cq75243-6851936a64e9d-medium.jpg
41130833,sim,nao,Incoparts,,,Eixo Roda Calibradora Lado Direito para Plantadeira John Deere KK45861 CQ54815,sim,nao,JOHN DEERE;Peças para Plantadeira;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,eixo-roda-calibradora-lado-direito-para-plantadeira-john-deere-kk45861-cq54815,,"<p>O eixo da roda Lado Direito calibradora KK45861 > CQ54815 para plantadeiras John Deere é um componente crucial para a profundidade de semeadura. Ele garante que as sementes sejam depositadas na profundidade ideal para uma germinação e desenvolvimento adequados das plantas. Fabricado com materiais resistentes, o eixo assegura a integridade estrutural e o funcionamento eficiente da plantadeira em campo. </p><p><br /></p><p>Principais características: </p><ul><li><strong>Função:</strong></li><li>O eixo da roda calibradora é responsável por manter a profundidade de semeadura desejada, o que é fundamental para o sucesso da plantação. </li><li><strong>Importância:</strong></li><li>Uma profundidade de semeadura adequada garante que as sementes tenham acesso à umidade e nutrientes necessários para germinar e se desenvolver corretamente. </li><li><strong>Material:</strong></li><li>Geralmente, o eixo é feito de materiais de alta qualidade para suportar as forças e tensões durante o trabalho no campo. </li><li><strong>Durabilidade:</strong></li><li>A resistência do material garante que o eixo tenha uma longa vida útil e minimize a necessidade de substituições frequentes. </li><li><strong>Compatibilidade:</strong></li><li>O código KK45861 > CQ54815 indica que o eixo é compatível com modelos específicos de plantadeiras John Deere. </li></ul><p><br /></p>",3,nao,0,,,0,,Eixo Roda Calibradora Lado Direito para Plantadeira John Deere KK45861,,,,,https://www.ingafert.com.br/eixo-roda-calibradora-lado-direito-para-plantadeira-john-deere-kk45861-cq54815/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-roda-calibradora-lado-direito-para-plantadeira-john-deere-kk45861-cq54815-6855a0434623d-medium.jpg
41131478,sim,nao,Incoparts,,,Eixo esquerdo da roda Cobridora Plandeira John Deere- CQ54814 / KK45862,sim,nao,JOHN DEERE;Peças para Plantadeira;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO;PRODUTOS EM PROMOÇÃO > Principais Produtos,,,,COMPRA GARANTIDA MERCADO PAGO,eixo-esquerdo-da-roda-cobridora-plandeira-john-deere-cq54814-kk45862,,"<p>Apresentamos o Eixo Esquerdo da Roda Cobridora JD - CQ54814 / KK45862 , uma escolha ideal para quem busca qualidade e durabilidade. Fabricado pela Incoparts, este componente é feito em aço, um material conhecido por sua resistência e confiabilidade em condições de uso intensivo.</p><p><br /></p><p>Com o modelo CQ54814 / KK45862, este eixo se destaca pela sua precisão na fabricação, garantindo uma excelente performance para sua roda cobridora. Cada detalhe foi pensado para proporcionar o melhor desempenho e adaptabilidade ao seu equipamento, aumentando a eficiência e segurança nas operações.</p><p><br /></p><p>Com um design otimizado, este eixo é perfeito para substituir peças desgastadas, oferecendo uma instalação facilitada e sem complicações. Pense em cuidar do seu equipamento com componentes que realmente fazem a diferença na performance e na vida útil.</p><p><br /></p><p>Invista na qualidade e na confiança de um produto que atende as exigências do seu dia a dia. Não deixe passar a oportunidade de potencializar seus resultados com este eixo de alta performance.</p>",3,nao,0,,,0,,Eixo esquerdo da roda Cobridora Plandeira John Deere- CQ54814 / KK4586,,,,,https://www.ingafert.com.br/eixo-esquerdo-da-roda-cobridora-plandeira-john-deere-cq54814-kk45862/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/eixo-esquerdo-da-roda-cobridora-plandeira-john-deere-cq54814-kk45862-6855a0887817f-medium.png
41137050,sim,nao,Incoparts,,,Condutor do Adubo para Plantadeira John Deere Ref: CQ50543,sim,nao,JOHN DEERE;Peças para Plantadeira;PLANTADEIRA;PRODUTOS;PRODUTOS EM PROMOÇÃO > Principais Produtos,PLANTADEIRAS,,,COMPRA GARANTIDA MERCADO PAGO,condutor-do-adubo-para-plantadeira-john-deere-ref-cq50543,,"<p>O Condutor Adubo para Plantadeira John Deere CQ50543 da marca Incoparts é um componente essencial para quem busca o melhor desempenho na agricultura. Com 10 unidades, este produto é ideal para otimizar a aplicação de adubos, garantindo uma distribuição uniforme e eficiente nas culturas.</p><p><br /></p><p>Desenvolvido para atender as exigências dos agricultores, o modelo CQ50543 foi projetado com materiais de alta qualidade, proporcionando durabilidade e resistência ao desgaste. Seu design exclusivo facilita a instalação e o manuseio, permitindo que o agricultor concentre seus esforços nas práticas produtivas.</p><p><br /></p><p>A perfeita compatibilidade com as plantadeiras John Deere assegura que você esteja utilizando um produto que respeita os padrões de desempenho da marca. Isto resulta em uma colheita mais abundante e saudável, refletindo diretamente na qualidade final do seu cultivo.</p><p><br /></p><p>Invista em tecnologia de ponta para sua produção agrícola e sinta a diferença na eficiência da sua plantadeira. Com o Condutor Adubo CQ50543, cada ciclo de plantio se tornará mais produtivo e rentável, contribuindo para o sucesso do seu negócio.</p>",3,nao,0,,,0,,,,,,,https://www.ingafert.com.br/condutor-do-adubo-para-plantadeira-john-deere-ref-cq50543/p,https://images.yampi.me/assets/stores/ingafert-pecas-agricolas/uploads/images/condutor-do-adubo-para-plantadeira-john-deere-ref-cq50543-6855be06aba19-medium.png
